Year,Month,Day,Hour,Minute,Second,Classification
2017,6,16,18,24,53.8047270507813,0
2017,6,16,18,24,55.6104331054688,0
2017,6,16,18,24,57.4161279296875,0
2017,6,16,18,24,59.2218271484375,0
2017,6,16,18,25,1.0277099609375,0
2017,6,16,18,25,2.83347607421875,0
2017,6,16,18,25,4.63942504882812,0
2017,6,16,18,25,6.44528198242188,0
2017,6,16,18,25,8.250951171875,0
2017,6,16,18,25,10.05691015625,0
2017,6,16,18,25,11.862828125,0
2017,6,16,18,25,13.668662109375,0
2017,6,16,18,25,15.4743249511719,0
2017,6,16,18,25,17.2800930175781,0
2017,6,16,18,25,19.0861159667969,0
2017,6,16,18,25,20.8918918457031,0
2017,6,16,18,25,22.6976640625,0
2017,6,16,18,25,24.5034379882812,0
2017,6,16,18,25,26.3093310546875,0
2017,6,16,18,25,28.1183627929687,0
2017,6,16,18,25,29.9241188964844,0
2017,6,16,18,25,31.7300749511719,0
2017,6,16,18,25,33.5360910644531,0
2017,6,16,18,25,35.3416970214844,0
2017,6,16,18,25,37.1474809570312,0
2017,6,16,18,25,38.9533669433594,0
2017,6,16,18,25,40.7593129882813,0
2017,6,16,18,25,42.5650029296875,0
2017,6,16,18,25,44.3707810058594,0
2017,6,16,18,25,46.1765529785156,0
2017,6,16,18,25,47.9822370605469,0
2017,6,16,18,25,49.7879450683594,0
2017,6,16,18,25,51.59378515625,0
2017,6,16,18,25,53.3997309570313,0
2017,6,16,18,25,55.2054450683594,0
2017,6,16,18,25,57.0111459960938,0
2017,6,16,18,25,58.81712109375,0
2017,6,16,18,26,0.622802001953125,0
2017,6,16,18,26,2.4287041015625,0
2017,6,16,18,26,4.23461596679688,0
2017,6,16,18,26,6.04047387695312,0
2017,6,16,18,26,7.8462470703125,0
2017,6,16,18,26,9.65214990234375,0
2017,6,16,18,26,11.45791015625,0
2017,6,16,18,26,13.2638581542969,0
2017,6,16,18,26,15.0695952148437,0
2017,6,16,18,26,16.8753591308594,0
2017,6,16,18,26,18.6810869140625,0
2017,6,16,18,26,20.4867470703125,0
2017,6,16,18,26,22.2925710449219,0
2017,6,16,18,26,24.0982758789063,0
2017,6,16,18,26,25.9039350585937,0
2017,6,16,18,26,27.7097312011719,0
2017,6,16,18,26,29.5155170898438,0
2017,6,16,18,26,31.3212658691406,0
2017,6,16,18,26,33.1271311035156,0
2017,6,16,18,26,34.9328430175781,0
2017,6,16,18,26,36.7386159667969,0
2017,6,16,18,26,38.5445129394531,0
2017,6,16,18,26,40.3501948242187,0
2017,6,16,18,26,42.1560920410156,0
2017,6,16,18,26,43.9620310058594,0
2017,6,16,18,26,45.7680510253906,0
2017,6,16,18,26,47.5739060058594,0
2017,6,16,18,26,49.3798671875,0
2017,6,16,18,26,51.1857109375,0
2017,6,16,18,26,53.0021118164062,0
2017,6,16,18,26,54.8078569335937,0
2017,6,16,18,26,56.6136860351562,0
2017,6,16,18,26,58.4193649902344,0
2017,6,16,18,27,0.225179931640625,0
2017,6,16,18,27,2.03084204101562,0
2017,6,16,18,27,3.83678515625,0
2017,6,16,18,27,5.64270703125,0
2017,6,16,18,27,7.44873681640625,0
2017,6,16,18,27,9.25463891601562,0
2017,6,16,18,27,11.0604030761719,0
2017,6,16,18,27,12.866087890625,0
2017,6,16,18,27,14.6720180664063,0
2017,6,16,18,27,16.4777390136719,0
2017,6,16,18,27,18.283705078125,0
2017,6,16,18,27,20.0895200195312,0
2017,6,16,18,27,21.8954079589844,0
2017,6,16,18,27,23.7013449707031,0
2017,6,16,18,27,25.50712890625,0
2017,6,16,18,27,27.3130668945313,0
2017,6,16,18,27,29.1190620117187,0
2017,6,16,18,27,30.9247600097656,0
2017,6,16,18,27,32.7305541992188,0
2017,6,16,18,27,34.5363310546875,0
2017,6,16,18,27,36.3422438964844,0
2017,6,16,18,27,38.1481479492188,0
2017,6,16,18,27,39.9540251464844,0
2017,6,16,18,27,41.7599721679687,0
2017,6,16,18,27,43.5659150390625,0
2017,6,16,18,27,45.3718310546875,0
2017,6,16,18,27,47.1775478515625,0
2017,6,16,18,27,48.9834211425781,0
2017,6,16,18,27,50.7890971679687,0
2017,6,16,18,27,52.5948930664063,0
2017,6,16,18,27,54.4007019042969,0
2017,6,16,18,27,56.20654296875,0
2017,6,16,18,27,58.0123811035156,0
2017,6,16,18,27,59.8181770019531,0
2017,6,16,18,28,1.624001953125,0
2017,6,16,18,28,3.43003295898438,0
2017,6,16,18,28,5.235876953125,0
2017,6,16,18,28,7.0415791015625,0
2017,6,16,18,28,8.84740209960938,0
2017,6,16,18,28,10.653162109375,0
2017,6,16,18,28,12.4590170898437,0
2017,6,16,18,28,14.2647619628906,0
2017,6,16,18,28,16.0707009277344,0
2017,6,16,18,28,17.8765930175781,0
2017,6,16,18,28,19.682337890625,0
2017,6,16,18,28,21.4881079101562,0
2017,6,16,18,28,23.2939760742188,0
2017,6,16,18,28,25.0999428710937,0
2017,6,16,18,28,26.9057199707031,0
2017,6,16,18,28,28.7116721191406,0
2017,6,16,18,28,30.5173559570312,0
2017,6,16,18,28,32.3230700683594,0
2017,6,16,18,28,34.1288190917969,0
2017,6,16,18,28,35.9346770019531,0
2017,6,16,18,28,37.7403759765625,0
2017,6,16,18,28,39.546208984375,0
2017,6,16,18,28,41.3520478515625,0
2017,6,16,18,28,43.1577319335938,0
2017,6,16,18,28,44.9635988769531,0
