Year,Month,Day,Hour,Minute,Second,Classification
2022,9,10,15,40,40.7997998046875,0
2022,9,10,15,40,42.6497998046875,0
2022,9,10,15,40,44.4998000488281,0
2022,9,10,15,40,46.3497998046875,0
2022,9,10,15,40,48.1998000488281,0
2022,9,10,15,40,50.0497998046875,0
2022,9,10,15,40,51.8997998046875,0
2022,9,10,15,40,53.7498000488281,0
2022,9,10,15,40,55.5997998046875,0
2022,9,10,15,40,57.4498000488281,0
2022,9,10,15,40,59.2997998046875,0
2022,9,10,15,41,1.1497998046875,0
2022,9,10,15,41,2.99980004882813,0
2022,9,10,15,41,4.8497998046875,0
2022,9,10,15,41,6.69980004882813,0
2022,9,10,15,41,8.5497998046875,0
2022,9,10,15,41,10.3997998046875,0
2022,9,10,15,41,12.2498000488281,0
2022,9,10,15,41,14.0997998046875,0
2022,9,10,15,41,15.9498000488281,0
2022,9,10,15,41,17.7997998046875,0
2022,9,10,15,41,19.6497998046875,0
2022,9,10,15,41,21.4998000488281,0
2022,9,10,15,41,23.3497998046875,0
2022,9,10,15,41,25.1998000488281,0
2022,9,10,15,41,27.0497998046875,0
2022,9,10,15,41,28.8997998046875,0
2022,9,10,15,41,30.7498000488281,0
2022,9,10,15,41,32.5997998046875,0
2022,9,10,15,41,34.4498000488281,0
2022,9,10,15,41,36.2997998046875,0
2022,9,10,15,41,38.1497998046875,0
2022,9,10,15,41,39.9998000488281,0
2022,9,10,15,41,41.8497998046875,0
2022,9,10,15,41,43.6998000488281,0
2022,9,10,15,41,45.5497998046875,0
2022,9,10,15,41,47.3997998046875,0
2022,9,10,15,41,49.2498000488281,0
2022,9,10,15,41,51.0997998046875,0
2022,9,10,15,41,52.9498000488281,0
2022,9,10,15,41,54.7997998046875,0
2022,9,10,15,41,56.6497998046875,0
2022,9,10,15,41,58.4998000488281,0
2022,9,10,15,42,0.3497998046875,0
2022,9,10,15,42,2.19980004882812,0
2022,9,10,15,42,4.0497998046875,0
2022,9,10,15,42,5.8997998046875,0
2022,9,10,15,42,7.74980004882813,0
2022,9,10,15,42,9.5997998046875,0
2022,9,10,15,42,11.4498000488281,0
2022,9,10,15,42,13.2997998046875,0
2022,9,10,15,42,15.1497998046875,0
2022,9,10,15,42,16.9998000488281,0
2022,9,10,15,42,18.8497998046875,0
2022,9,10,15,42,20.6998000488281,0
2022,9,10,15,42,22.5497998046875,0
2022,9,10,15,42,24.3997998046875,0
2022,9,10,15,42,26.2498000488281,0
2022,9,10,15,42,28.0997998046875,0
2022,9,10,15,42,29.9498000488281,0
2022,9,10,15,42,31.7997998046875,0
2022,9,10,15,42,33.6497998046875,0
2022,9,10,15,42,35.4998000488281,0
2022,9,10,15,42,37.3497998046875,0
2022,9,10,15,42,39.1998000488281,0
2022,9,10,15,42,41.0497998046875,0
2022,9,10,15,42,42.8997998046875,0
2022,9,10,15,42,44.7498000488281,0
2022,9,10,15,42,46.5997998046875,0
2022,9,10,15,42,48.4498000488281,0
2022,9,10,15,42,50.2997998046875,0
2022,9,10,15,42,52.1497998046875,0
2022,9,10,15,42,53.9998000488281,0
2022,9,10,15,42,55.8497998046875,0
2022,9,10,15,42,57.6998000488281,0
2022,9,10,15,42,59.5497998046875,0
2022,9,10,15,43,1.3997998046875,0
2022,9,10,15,43,3.24980004882813,0
2022,9,10,15,43,5.0997998046875,0
2022,9,10,15,43,6.94980004882813,0
2022,9,10,15,43,8.7997998046875,0
2022,9,10,15,43,10.6497998046875,0
2022,9,10,15,43,12.4998000488281,0
2022,9,10,15,43,14.3497998046875,0
2022,9,10,15,43,16.1998000488281,0
2022,9,10,15,43,18.0497998046875,0
2022,9,10,15,43,19.8997998046875,0
2022,9,10,15,43,21.7498000488281,0
2022,9,10,15,43,23.5997998046875,0
2022,9,10,15,43,25.4498000488281,0
2022,9,10,15,43,27.2997998046875,0
2022,9,10,15,43,29.1497998046875,0
2022,9,10,15,43,30.9998000488281,0
2022,9,10,15,43,32.8497998046875,0
2022,9,10,15,43,34.6998000488281,0
2022,9,10,15,43,36.5497998046875,0
2022,9,10,15,43,38.3997998046875,0
2022,9,10,15,43,40.2498000488281,0
2022,9,10,15,43,42.0997998046875,0
2022,9,10,15,43,43.9498000488281,0
2022,9,10,15,43,45.7997998046875,0
2022,9,10,15,43,47.6497998046875,0
2022,9,10,15,43,49.4998000488281,0
2022,9,10,15,43,51.3497998046875,0
2022,9,10,15,43,53.1998000488281,0
2022,9,10,15,43,55.0497998046875,0
2022,9,10,15,43,56.8997998046875,0
2022,9,10,15,43,58.7498000488281,0
2022,9,10,15,44,0.5997998046875,0
2022,9,10,15,44,2.44980004882812,0
2022,9,10,15,44,4.2997998046875,0
2022,9,10,15,44,6.1497998046875,0
2022,9,10,15,44,7.99980004882813,0
2022,9,10,15,44,9.8497998046875,0
2022,9,10,15,44,11.6998000488281,0
2022,9,10,15,44,13.5497998046875,0
2022,9,10,15,44,15.3997998046875,0
2022,9,10,15,44,17.2498000488281,0
2022,9,10,15,44,19.0997998046875,0
2022,9,10,15,44,20.9498000488281,0
2022,9,10,15,44,22.7997998046875,0
2022,9,10,15,44,24.6497998046875,0
2022,9,10,15,44,26.4998000488281,0
2022,9,10,15,44,28.3497998046875,0
2022,9,10,15,44,30.1998000488281,0
2022,9,10,15,44,32.0497998046875,0
2022,9,10,15,44,33.8997998046875,0
2022,9,10,15,44,35.7498000488281,0
2022,9,10,15,44,37.5997998046875,0
2022,9,10,15,44,39.4498000488281,0
