Year,Month,Day,Hour,Minute,Second,Classification
2022,9,7,13,0,0.2997998046875,0
2022,9,7,13,0,2.1497998046875,0
2022,9,7,13,0,3.99980004882813,0
2022,9,7,13,0,5.8497998046875,0
2022,9,7,13,0,7.69980004882813,0
2022,9,7,13,0,9.5497998046875,0
2022,9,7,13,0,11.3997998046875,0
2022,9,7,13,0,13.2498000488281,0
2022,9,7,13,0,15.0997998046875,0
2022,9,7,13,0,16.9498000488281,0
2022,9,7,13,0,18.7997998046875,0
2022,9,7,13,0,20.6497998046875,0
2022,9,7,13,0,22.4998000488281,0
2022,9,7,13,0,24.3497998046875,0
2022,9,7,13,0,26.1998000488281,0
2022,9,7,13,0,28.0497998046875,0
2022,9,7,13,0,29.8997998046875,0
2022,9,7,13,0,31.7498000488281,0
2022,9,7,13,0,33.5997998046875,0
2022,9,7,13,0,35.4498000488281,0
2022,9,7,13,0,37.2997998046875,0
2022,9,7,13,0,39.1497998046875,0
2022,9,7,13,0,40.9998000488281,0
2022,9,7,13,0,42.8497998046875,0
2022,9,7,13,0,44.6998000488281,0
2022,9,7,13,0,46.5497998046875,0
2022,9,7,13,0,48.3997998046875,0
2022,9,7,13,0,50.2498000488281,0
2022,9,7,13,0,52.0997998046875,0
2022,9,7,13,0,53.9498000488281,0
2022,9,7,13,0,55.7997998046875,0
2022,9,7,13,0,57.6497998046875,0
2022,9,7,13,0,59.4998000488281,0
2022,9,7,13,1,1.3997998046875,0
2022,9,7,13,1,3.3497998046875,0
2022,9,7,13,1,5.2997998046875,0
2022,9,7,13,1,7.24980004882813,0
2022,9,7,13,1,9.19980004882813,0
2022,9,7,13,1,11.1497998046875,0
2022,9,7,13,1,13.0497998046875,0
2022,9,7,13,1,14.8997998046875,0
2022,9,7,13,1,16.7498000488281,0
2022,9,7,13,1,18.5997998046875,0
2022,9,7,13,1,20.4498000488281,0
2022,9,7,13,1,22.2997998046875,0
2022,9,7,13,1,24.1497998046875,0
2022,9,7,13,1,25.9998000488281,0
2022,9,7,13,1,27.8497998046875,0
2022,9,7,13,1,29.6998000488281,0
2022,9,7,13,1,31.5497998046875,0
2022,9,7,13,1,33.3997998046875,0
2022,9,7,13,1,35.2498000488281,0
2022,9,7,13,1,37.0997998046875,0
2022,9,7,13,1,38.9498000488281,0
2022,9,7,13,1,40.7997998046875,0
2022,9,7,13,1,42.6497998046875,0
2022,9,7,13,1,44.4998000488281,0
2022,9,7,13,1,46.3497998046875,0
2022,9,7,13,1,48.1998000488281,0
2022,9,7,13,1,50.0497998046875,0
2022,9,7,13,1,51.8997998046875,0
2022,9,7,13,1,53.7498000488281,0
2022,9,7,13,1,55.5997998046875,0
2022,9,7,13,1,57.4498000488281,0
2022,9,7,13,1,59.2997998046875,0
2022,9,7,13,2,1.1497998046875,0
2022,9,7,13,2,2.99980004882813,0
2022,9,7,13,2,4.7997998046875,0
2022,9,7,13,2,6.6497998046875,0
2022,9,7,13,2,8.44980004882813,0
2022,9,7,13,2,10.2498000488281,0
2022,9,7,13,2,12.0497998046875,0
2022,9,7,13,2,13.8997998046875,0
2022,9,7,13,2,15.6998000488281,0
2022,9,7,13,2,17.4998000488281,0
2022,9,7,13,2,19.2997998046875,0
2022,9,7,13,2,21.0997998046875,0
2022,9,7,13,2,22.9498000488281,0
2022,9,7,13,2,24.7498000488281,0
2022,9,7,13,2,26.5997998046875,0
2022,9,7,13,2,28.4498000488281,0
2022,9,7,13,2,30.2498000488281,0
2022,9,7,13,2,32.0997998046875,0
2022,9,7,13,2,33.9498000488281,0
2022,9,7,13,2,35.7997998046875,0
2022,9,7,13,2,37.6497998046875,0
2022,9,7,13,2,39.4998000488281,0
2022,9,7,13,2,41.3497998046875,0
2022,9,7,13,2,43.1998000488281,0
2022,9,7,13,2,45.0497998046875,0
2022,9,7,13,2,46.8497998046875,0
2022,9,7,13,2,48.6998000488281,0
2022,9,7,13,2,50.5497998046875,0
2022,9,7,13,2,52.3997998046875,0
2022,9,7,13,2,54.2498000488281,0
2022,9,7,13,2,56.0997998046875,0
2022,9,7,13,2,57.9498000488281,0
2022,9,7,13,2,59.7997998046875,0
2022,9,7,13,3,1.5997998046875,0
2022,9,7,13,3,3.44980004882812,0
2022,9,7,13,3,5.2997998046875,0
2022,9,7,13,3,7.1497998046875,0
2022,9,7,13,3,8.99980004882812,0
2022,9,7,13,3,10.8497998046875,0
2022,9,7,13,3,12.6998000488281,0
2022,9,7,13,3,14.5497998046875,0
2022,9,7,13,3,16.3997998046875,0
2022,9,7,13,3,18.2498000488281,0
2022,9,7,13,3,20.0997998046875,0
2022,9,7,13,3,21.9498000488281,0
2022,9,7,13,3,23.7997998046875,0
2022,9,7,13,3,25.6497998046875,0
2022,9,7,13,3,27.4998000488281,0
2022,9,7,13,3,29.3497998046875,0
2022,9,7,13,3,31.1998000488281,0
2022,9,7,13,3,33.0497998046875,0
2022,9,7,13,3,34.8997998046875,0
2022,9,7,13,3,36.7498000488281,0
2022,9,7,13,3,38.5997998046875,0
2022,9,7,13,3,40.4498000488281,0
2022,9,7,13,3,42.2997998046875,0
2022,9,7,13,3,44.1497998046875,0
2022,9,7,13,3,45.9998000488281,0
2022,9,7,13,3,47.8497998046875,0
2022,9,7,13,3,49.6998000488281,0
2022,9,7,13,3,51.5497998046875,0
2022,9,7,13,3,53.3997998046875,0
2022,9,7,13,3,55.2498000488281,0
2022,9,7,13,3,57.0997998046875,0
2022,9,7,13,3,58.9498000488281,0
2022,9,7,13,4,0.7997998046875,0
2022,9,7,13,4,2.6497998046875,0
2022,9,7,13,4,4.49980004882813,0
2022,9,7,13,4,6.3997998046875,0
2022,9,7,13,4,8.24980004882812,0
2022,9,7,13,4,10.0997998046875,0
2022,9,7,13,4,11.9498000488281,0
2022,9,7,13,4,13.7997998046875,0
2022,9,7,13,4,15.6497998046875,0
2022,9,7,13,4,17.4998000488281,0
2022,9,7,13,4,19.2997998046875,0
2022,9,7,13,4,21.1497998046875,0
2022,9,7,13,4,22.9998000488281,0
2022,9,7,13,4,24.8497998046875,0
2022,9,7,13,4,26.6998000488281,0
2022,9,7,13,4,28.5497998046875,0
2022,9,7,13,4,30.3997998046875,0
2022,9,7,13,4,32.2498000488281,0
2022,9,7,13,4,34.0997998046875,0
2022,9,7,13,4,35.9498000488281,0
2022,9,7,13,4,37.7997998046875,0
2022,9,7,13,4,39.6497998046875,0
2022,9,7,13,4,41.4998000488281,0
2022,9,7,13,4,43.3497998046875,0
2022,9,7,13,4,45.1998000488281,0
2022,9,7,13,4,47.0497998046875,0
2022,9,7,13,4,48.8997998046875,0
2022,9,7,13,4,50.7498000488281,0
2022,9,7,13,4,52.5997998046875,0
2022,9,7,13,4,54.4498000488281,0
2022,9,7,13,4,56.2997998046875,0
2022,9,7,13,4,58.1497998046875,0
2022,9,7,13,4,59.9998000488281,0
2022,9,7,13,5,1.8497998046875,0
2022,9,7,13,5,3.69980004882812,0
2022,9,7,13,5,5.5497998046875,0
2022,9,7,13,5,7.3997998046875,0
