Year,Month,Day,Hour,Minute,Second,Classification
2021,8,24,18,15,0.1497998046875,0
2021,8,24,18,15,1.99980004882813,0
2021,8,24,18,15,3.8497998046875,0
2021,8,24,18,15,5.69980004882813,0
2021,8,24,18,15,7.5497998046875,0
2021,8,24,18,15,9.3997998046875,0
2021,8,24,18,15,11.2498000488281,0
2021,8,24,18,15,13.0997998046875,0
2021,8,24,18,15,14.9498000488281,0
2021,8,24,18,15,16.7997998046875,0
2021,8,24,18,15,18.6497998046875,0
2021,8,24,18,15,20.4998000488281,0
2021,8,24,18,15,22.3497998046875,0
2021,8,24,18,15,24.1998000488281,0
2021,8,24,18,15,26.0497998046875,0
2021,8,24,18,15,27.8997998046875,0
2021,8,24,18,15,29.7498000488281,0
2021,8,24,18,15,31.5997998046875,0
2021,8,24,18,15,33.4498000488281,0
2021,8,24,18,15,35.2997998046875,0
2021,8,24,18,15,37.1497998046875,0
2021,8,24,18,15,38.9998000488281,0
2021,8,24,18,15,40.8497998046875,0
2021,8,24,18,15,42.6998000488281,0
2021,8,24,18,15,44.5497998046875,0
2021,8,24,18,15,46.3997998046875,0
2021,8,24,18,15,48.2498000488281,0
2021,8,24,18,15,50.0997998046875,0
2021,8,24,18,15,51.9498000488281,0
2021,8,24,18,15,53.7997998046875,0
2021,8,24,18,15,55.6497998046875,1
2021,8,24,18,15,57.4998000488281,2
2021,8,24,18,15,59.3497998046875,2
2021,8,24,18,16,1.19980004882813,2
2021,8,24,18,17,1.7997998046875,2
2021,8,24,18,17,3.5997998046875,2
2021,8,24,18,17,5.44980004882813,2
2021,8,24,18,17,7.2997998046875,2
2021,8,24,18,17,9.1497998046875,2
2021,8,24,18,17,10.9998000488281,2
2021,8,24,18,17,12.8497998046875,2
2021,8,24,18,17,14.6998000488281,1
2021,8,24,18,17,16.5497998046875,1
2021,8,24,18,17,18.3997998046875,1
2021,8,24,18,17,20.2498000488281,1
2021,8,24,18,17,22.1497998046875,1
2021,8,24,18,17,23.9998000488281,1
2021,8,24,18,17,25.8497998046875,1
2021,8,24,18,17,27.6998000488281,1
2021,8,24,18,17,29.5497998046875,2
2021,8,24,18,17,31.3497998046875,2
2021,8,24,18,17,33.1998000488281,2
2021,8,24,18,17,34.9998000488281,2
2021,8,24,18,17,36.8497998046875,2
2021,8,24,18,17,38.6998000488281,2
2021,8,24,18,17,40.5497998046875,2
2021,8,24,18,17,42.3997998046875,2
2021,8,24,18,17,44.2997998046875,2
2021,8,24,18,17,46.1497998046875,2
2021,8,24,18,17,47.9998000488281,2
2021,8,24,18,17,49.8497998046875,2
2021,8,24,18,17,51.6497998046875,2
2021,8,24,18,17,53.5997998046875,2
2021,8,24,18,17,55.6497998046875,2
2021,8,24,18,17,57.6998000488281,2
2021,8,24,18,17,59.5997998046875,2
2021,8,24,18,18,1.44980004882813,2
2021,8,24,18,18,3.2997998046875,2
2021,8,24,18,18,5.1497998046875,2
2021,8,24,18,18,6.99980004882813,2
2021,8,24,18,18,8.8497998046875,2
2021,8,24,18,18,10.6998000488281,2
2021,8,24,18,18,12.5997998046875,2
2021,8,24,18,18,14.4498000488281,2
2021,8,24,18,18,16.2498000488281,2
2021,8,24,18,18,18.0497998046875,2
2021,8,24,18,18,19.8497998046875,2
2021,8,24,18,18,21.6497998046875,2
2021,8,24,18,18,23.4498000488281,2
2021,8,24,18,18,25.2997998046875,2
2021,8,24,18,18,27.1497998046875,2
2021,8,24,18,18,28.9498000488281,2
2021,8,24,18,18,30.7997998046875,2
2021,8,24,18,18,32.6497998046875,2
2021,8,24,18,18,34.4998000488281,2
2021,8,24,18,18,36.4498000488281,2
2021,8,24,18,18,38.3997998046875,2
2021,8,24,18,18,40.2997998046875,2
2021,8,24,18,18,42.1497998046875,2
2021,8,24,18,18,43.9998000488281,2
2021,8,24,18,18,45.7997998046875,2
2021,8,24,18,18,47.5997998046875,2
2021,8,24,18,18,49.3497998046875,2
2021,8,24,18,18,51.1998000488281,2
2021,8,24,18,18,53.0497998046875,2
2021,8,24,18,18,54.8997998046875,2
2021,8,24,18,18,56.7997998046875,2
2021,8,24,18,18,58.7997998046875,2
2021,8,24,18,19,0.6497998046875,2
2021,8,24,18,19,2.49980004882813,2
2021,8,24,18,19,4.3997998046875,2
2021,8,24,18,19,6.19980004882813,2
2021,8,24,18,19,8.0497998046875,2
2021,8,24,18,19,9.8997998046875,2
2021,8,24,18,19,11.7498000488281,2
2021,8,24,18,19,13.5997998046875,2
2021,8,24,18,19,15.4498000488281,2
2021,8,24,18,19,17.2997998046875,2
