Year,Month,Day,Hour,Minute,Second,Classification
2017,6,2,17,44,17.3452729492187,0
2017,6,2,17,44,19.2095388183594,0
2017,6,2,17,44,21.0974099121094,0
2017,6,2,17,44,22.9784760742188,0
2017,6,2,17,44,24.8080629882813,0
2017,6,2,17,44,26.6909448242188,0
2017,6,2,17,44,28.594873046875,0
2017,6,2,17,44,30.5643200683594,0
2017,6,2,17,44,32.3701789550781,0
2017,6,2,17,44,34.2748168945312,0
2017,6,2,17,44,36.2297570800781,0
2017,6,2,17,44,38.0368659667969,0
2017,6,2,17,44,39.8611628417969,0
2017,6,2,17,44,41.6924990234375,0
2017,6,2,17,44,43.5267487792969,0
2017,6,2,17,44,45.3325358886719,0
2017,6,2,17,44,47.2238400878906,0
2017,6,2,17,44,49.260328125,0
2017,6,2,17,44,51.240828125,0
2017,6,2,17,44,53.0534279785156,0
2017,6,2,17,44,55.0126989746094,0
2017,6,2,17,44,56.8343862304688,0
2017,6,2,17,44,58.7650600585937,0
2017,6,2,17,45,0.58435107421875,0
2017,6,2,17,45,2.39018994140625,0
2017,6,2,17,45,4.36081494140625,0
2017,6,2,17,45,6.23226904296875,0
2017,6,2,17,45,8.03932397460938,0
2017,6,2,17,45,10.025755859375,0
2017,6,2,17,45,11.8324348144531,0
2017,6,2,17,45,13.7887521972656,0
2017,6,2,17,45,15.5945949707031,0
2017,6,2,17,45,17.4004279785156,0
2017,6,2,17,45,19.2819770507813,0
2017,6,2,17,45,21.2361960449219,0
2017,6,2,17,45,23.0697319335938,0
2017,6,2,17,45,25.0609470214844,0
2017,6,2,17,45,26.9650690917969,0
2017,6,2,17,45,28.9971000976563,0
2017,6,2,17,45,30.8233049316406,0
2017,6,2,17,45,32.6992409667969,0
2017,6,2,17,45,34.6842629394531,0
2017,6,2,17,45,36.595494140625,0
2017,6,2,17,45,38.6098950195313,0
2017,6,2,17,45,40.5956120605469,0
2017,6,2,17,45,42.5957451171875,0
2017,6,2,17,45,44.7793969726563,0
2017,6,2,17,45,46.5856271972656,0
2017,6,2,17,45,48.391412109375,0
2017,6,2,17,45,50.2446169433594,0
2017,6,2,17,45,52.0569228515625,0
2017,6,2,17,45,54.003130859375,0
2017,6,2,17,45,55.8244951171875,0
2017,6,2,17,45,57.7180300292969,0
2017,6,2,17,45,59.6045439453125,0
2017,6,2,17,46,1.44425903320312,0
2017,6,2,17,46,3.3062451171875,0
2017,6,2,17,46,5.21622387695312,0
2017,6,2,17,46,7.05453100585938,0
2017,6,2,17,46,8.8603779296875,0
2017,6,2,17,46,10.6662658691406,0
2017,6,2,17,46,12.4720407714844,0
2017,6,2,17,46,14.2778310546875,0
2017,6,2,17,46,16.0837399902344,0
2017,6,2,17,46,17.889537109375,0
2017,6,2,17,46,19.6952788085937,0
2017,6,2,17,46,21.5011159667969,0
2017,6,2,17,46,23.3069479980469,0
2017,6,2,17,46,25.1129108886719,0
2017,6,2,17,46,26.9188620605469,0
2017,6,2,17,46,28.7246411132813,0
2017,6,2,17,46,30.5305270996094,0
2017,6,2,17,46,32.3365180664062,0
2017,6,2,17,46,34.1422099609375,0
2017,6,2,17,46,35.9479929199219,0
2017,6,2,17,46,37.7539189453125,0
2017,6,2,17,46,39.5598308105469,0
2017,6,2,17,46,41.3657529296875,0
2017,6,2,17,46,43.17166796875,0
2017,6,2,17,46,44.9774189453125,0
2017,6,2,17,46,46.7832009277344,0
2017,6,2,17,46,48.5889709472656,0
2017,6,2,17,46,50.394828125,0
2017,6,2,17,46,52.2006159667969,0
2017,6,2,17,46,54.0064311523438,0
2017,6,2,17,46,55.8122329101562,0
2017,6,2,17,46,57.6180788574219,0
2017,6,2,17,46,59.4238930664063,0
2017,6,2,17,47,1.22985107421875,0
2017,6,2,17,47,3.03565185546875,0
2017,6,2,17,47,4.84148413085938,0
