Year,Month,Day,Hour,Minute,Second,Classification
2017,6,10,19,46,57.3217858886719,0
2017,6,10,19,46,59.2165209960937,0
2017,6,10,19,47,1.14014282226562,0
2017,6,10,19,47,2.94601293945313,0
2017,6,10,19,47,4.8417509765625,0
2017,6,10,19,47,6.65080590820313,0
2017,6,10,19,47,8.48076708984375,0
2017,6,10,19,47,10.3621970214844,0
2017,6,10,19,47,12.2427868652344,0
2017,6,10,19,47,14.0486708984375,0
2017,6,10,19,47,16.0292680664062,0
2017,6,10,19,47,17.8671801757813,0
2017,6,10,19,47,19.8324599609375,0
2017,6,10,19,47,21.8099711914062,0
2017,6,10,19,47,23.9395510253906,0
2017,6,10,19,47,25.8321420898437,0
2017,6,10,19,47,27.6378850097656,0
2017,6,10,19,47,29.6322299804688,0
2017,6,10,19,47,31.4814938964844,0
2017,6,10,19,47,33.2874770507812,0
2017,6,10,19,47,35.3031010742188,0
2017,6,10,19,47,37.5959250488281,0
2017,6,10,19,47,39.4820659179687,0
2017,6,10,19,47,41.4950310058594,0
2017,6,10,19,47,43.3008061523438,0
2017,6,10,19,47,45.1871330566406,0
2017,6,10,19,47,47.0224331054687,0
2017,6,10,19,47,48.870419921875,0
2017,6,10,19,47,50.9843840332031,0
2017,6,10,19,47,52.8021481933594,0
2017,6,10,19,47,54.6346271972656,0
2017,6,10,19,47,56.6798190917969,0
2017,6,10,19,47,58.5330258789063,0
2017,6,10,19,48,0.510845947265625,0
2017,6,10,19,48,2.31926806640625,0
2017,6,10,19,48,4.26392016601562,0
2017,6,10,19,48,6.06965307617187,0
2017,6,10,19,48,7.91265112304688,0
2017,6,10,19,48,9.95327221679688,0
2017,6,10,19,48,11.8329599609375,0
2017,6,10,19,48,13.8329619140625,0
2017,6,10,19,48,15.6718659667969,0
2017,6,10,19,48,17.5024978027344,0
2017,6,10,19,48,19.3272258300781,0
2017,6,10,19,48,21.2221091308594,0
2017,6,10,19,48,23.0280710449219,0
2017,6,10,19,48,24.8426650390625,0
2017,6,10,19,48,26.8076938476562,0
2017,6,10,19,48,28.6135520019531,0
2017,6,10,19,48,30.5813469238281,0
2017,6,10,19,48,32.6715578613281,0
2017,6,10,19,48,34.5423620605469,0
2017,6,10,19,48,36.4538969726563,0
2017,6,10,19,48,38.2738181152344,0
2017,6,10,19,48,40.2692648925781,0
2017,6,10,19,48,42.2325388183594,0
2017,6,10,19,48,44.0706630859375,0
2017,6,10,19,48,45.9758820800781,0
2017,6,10,19,48,47.8535471191406,0
2017,6,10,19,48,49.8341450195312,0
2017,6,10,19,48,51.6400139160156,0
2017,6,10,19,48,53.5864670410156,0
2017,6,10,19,48,55.5042578125,0
2017,6,10,19,48,57.3408989257812,0
2017,6,10,19,48,59.2956669921875,0
2017,6,10,19,49,1.20469799804688,0
2017,6,10,19,49,3.03955517578125,0
2017,6,10,19,49,4.87645288085938,0
2017,6,10,19,49,6.82544482421875,0
2017,6,10,19,49,8.65630517578125,0
2017,6,10,19,49,10.6524140625,0
2017,6,10,19,49,12.5157670898438,0
2017,6,10,19,49,14.5234809570312,0
2017,6,10,19,49,16.4559760742187,0
2017,6,10,19,49,18.3671938476562,0
2017,6,10,19,49,20.3618210449219,0
2017,6,10,19,49,22.1986821289062,0
2017,6,10,19,49,24.0556220703125,0
2017,6,10,19,49,25.9604089355469,0
2017,6,10,19,49,27.8353210449219,0
2017,6,10,19,49,29.6850720214844,0
2017,6,10,19,49,31.672619140625,0
2017,6,10,19,49,33.4784709472656,0
2017,6,10,19,49,35.4917248535156,0
2017,6,10,19,49,37.3153439941406,0
