Year,Month,Day,Hour,Minute,Second,Classification
2022,9,9,16,18,52.7498000488281,0
2022,9,9,16,18,54.5997998046875,0
2022,9,9,16,18,56.4498000488281,0
2022,9,9,16,18,58.2997998046875,0
2022,9,9,16,19,0.1497998046875,0
2022,9,9,16,19,1.99980004882813,0
2022,9,9,16,19,3.8497998046875,0
2022,9,9,16,19,5.69980004882813,0
2022,9,9,16,19,7.5497998046875,0
2022,9,9,16,19,9.3997998046875,0
2022,9,9,16,19,11.2498000488281,0
2022,9,9,16,19,13.0997998046875,0
2022,9,9,16,19,14.9998000488281,0
2022,9,9,16,19,16.8497998046875,0
2022,9,9,16,19,18.6497998046875,0
2022,9,9,16,19,20.4998000488281,0
2022,9,9,16,19,22.2997998046875,0
2022,9,9,16,19,24.0997998046875,0
2022,9,9,16,19,25.8997998046875,0
2022,9,9,16,19,27.7498000488281,0
2022,9,9,16,19,29.5997998046875,0
2022,9,9,16,19,31.2997998046875,0
2022,9,9,16,19,33.0497998046875,0
2022,9,9,16,19,34.8497998046875,0
2022,9,9,16,19,36.6497998046875,0
2022,9,9,16,19,38.5497998046875,0
2022,9,9,16,19,40.3997998046875,0
2022,9,9,16,19,42.2498000488281,0
2022,9,9,16,19,44.0997998046875,0
2022,9,9,16,19,45.9498000488281,0
2022,9,9,16,19,47.7997998046875,0
2022,9,9,16,19,49.6497998046875,0
2022,9,9,16,19,51.4998000488281,0
2022,9,9,16,19,53.3497998046875,0
2022,9,9,16,19,55.1497998046875,0
2022,9,9,16,19,56.9998000488281,0
2022,9,9,16,19,58.8497998046875,0
2022,9,9,16,20,0.699800048828125,0
2022,9,9,16,20,2.5497998046875,0
2022,9,9,16,20,4.3997998046875,0
2022,9,9,16,20,6.24980004882813,0
2022,9,9,16,20,8.0997998046875,0
2022,9,9,16,20,9.94980004882813,0
2022,9,9,16,20,11.7997998046875,0
2022,9,9,16,20,13.5997998046875,0
2022,9,9,16,20,15.4498000488281,0
2022,9,9,16,20,17.2997998046875,0
2022,9,9,16,20,19.1497998046875,0
2022,9,9,16,20,20.9998000488281,0
2022,9,9,16,20,22.8497998046875,0
2022,9,9,16,20,24.6998000488281,0
2022,9,9,16,20,26.5497998046875,0
2022,9,9,16,20,28.3997998046875,0
2022,9,9,16,20,30.2498000488281,0
2022,9,9,16,20,32.0997998046875,0
2022,9,9,16,20,33.9498000488281,0
2022,9,9,16,20,35.7997998046875,0
2022,9,9,16,20,37.6497998046875,0
2022,9,9,16,20,39.4998000488281,0
2022,9,9,16,20,41.3497998046875,0
2022,9,9,16,20,43.1998000488281,0
2022,9,9,16,20,45.0497998046875,0
2022,9,9,16,20,46.8997998046875,0
2022,9,9,16,20,48.7498000488281,0
2022,9,9,16,20,50.5997998046875,0
2022,9,9,16,20,52.4498000488281,0
2022,9,9,16,20,54.2997998046875,0
2022,9,9,16,20,56.1998000488281,0
2022,9,9,16,20,58.0497998046875,0
2022,9,9,16,20,59.8997998046875,0
2022,9,9,16,21,1.74980004882813,0
2022,9,9,16,21,3.5997998046875,0
2022,9,9,16,21,5.44980004882813,0
2022,9,9,16,21,7.2997998046875,0
2022,9,9,16,21,9.1497998046875,0
2022,9,9,16,21,10.9998000488281,0
2022,9,9,16,21,12.8497998046875,0
2022,9,9,16,21,14.6998000488281,0
2022,9,9,16,21,16.5497998046875,0
2022,9,9,16,21,18.3997998046875,0
2022,9,9,16,21,20.2498000488281,0
2022,9,9,16,21,22.0997998046875,0
2022,9,9,16,21,23.9498000488281,0
2022,9,9,16,21,25.7997998046875,0
2022,9,9,16,21,27.6497998046875,0
2022,9,9,16,21,29.4998000488281,0
2022,9,9,16,21,31.3497998046875,0
2022,9,9,16,21,33.1998000488281,0
2022,9,9,16,21,35.0497998046875,0
2022,9,9,16,21,36.8997998046875,0
2022,9,9,16,21,38.7498000488281,0
2022,9,9,16,21,40.5997998046875,0
2022,9,9,16,21,42.4498000488281,0
2022,9,9,16,21,44.2997998046875,0
2022,9,9,16,21,46.1497998046875,0
2022,9,9,16,21,47.9998000488281,0
2022,9,9,16,21,49.8497998046875,0
2022,9,9,16,21,51.6998000488281,0
2022,9,9,16,21,53.5497998046875,0
2022,9,9,16,21,55.3997998046875,0
2022,9,9,16,21,57.2498000488281,0
2022,9,9,16,21,59.0997998046875,0
2022,9,9,16,22,0.949800048828125,0
2022,9,9,16,22,2.7997998046875,0
2022,9,9,16,22,4.6497998046875,0
2022,9,9,16,22,6.49980004882813,0
2022,9,9,16,22,8.3497998046875,0
2022,9,9,16,22,10.1998000488281,0
2022,9,9,16,22,12.0497998046875,0
2022,9,9,16,22,13.8997998046875,0
2022,9,9,16,22,15.7498000488281,0
2022,9,9,16,22,17.5997998046875,0
2022,9,9,16,22,19.4498000488281,0
2022,9,9,16,22,21.2997998046875,0
2022,9,9,16,22,23.1497998046875,0
2022,9,9,16,22,24.9998000488281,0
2022,9,9,16,22,26.8497998046875,0
2022,9,9,16,22,28.6998000488281,0
2022,9,9,16,22,30.5497998046875,0
2022,9,9,16,22,32.3997998046875,0
2022,9,9,16,22,34.2498000488281,0
2022,9,9,16,22,36.0997998046875,0
