Year,Month,Day,Hour,Minute,Second,Classification
2022,9,20,7,9,59.4998000488281,0
2022,9,20,7,10,1.3497998046875,0
2022,9,20,7,10,3.19980004882812,0
2022,9,20,7,10,5.0497998046875,0
2022,9,20,7,10,6.3997998046875,0
2022,9,20,7,10,8.24980004882812,0
2022,9,20,7,10,10.0997998046875,0
2022,9,20,7,10,11.9498000488281,0
2022,9,20,7,10,13.7997998046875,0
2022,9,20,7,10,15.6497998046875,0
2022,9,20,7,10,17.4998000488281,0
2022,9,20,7,10,19.3497998046875,0
2022,9,20,7,10,21.1998000488281,0
2022,9,20,7,10,23.0497998046875,0
2022,9,20,7,10,24.8997998046875,0
2022,9,20,7,10,26.7498000488281,0
2022,9,20,7,10,28.5997998046875,0
2022,9,20,7,10,30.4498000488281,0
2022,9,20,7,10,32.2997998046875,0
2022,9,20,7,10,34.1497998046875,0
2022,9,20,7,10,35.9998000488281,0
2022,9,20,7,10,37.8497998046875,0
2022,9,20,7,10,39.6998000488281,0
2022,9,20,7,10,41.6497998046875,0
2022,9,20,7,10,43.5497998046875,0
2022,9,20,7,10,45.4998000488281,0
2022,9,20,7,10,47.4498000488281,0
2022,9,20,7,10,49.3997998046875,0
2022,9,20,7,10,51.3497998046875,0
2022,9,20,7,10,53.2997998046875,0
2022,9,20,7,10,55.1998000488281,0
2022,9,20,7,10,57.1497998046875,0
2022,9,20,7,10,59.0497998046875,0
2022,9,20,7,11,0.949800048828125,0
2022,9,20,7,11,2.7997998046875,0
2022,9,20,7,11,4.6497998046875,0
2022,9,20,7,11,6.44980004882813,0
2022,9,20,7,11,8.2997998046875,0
2022,9,20,7,11,10.0997998046875,0
2022,9,20,7,11,11.9498000488281,0
2022,9,20,7,11,13.7498000488281,0
2022,9,20,7,11,15.5997998046875,0
2022,9,20,7,11,17.3997998046875,0
2022,9,20,7,11,19.2498000488281,0
2022,9,20,7,11,21.0997998046875,0
2022,9,20,7,11,22.9498000488281,0
2022,9,20,7,11,24.7997998046875,0
2022,9,20,7,11,26.6497998046875,0
2022,9,20,7,11,28.4998000488281,0
2022,9,20,7,11,30.3497998046875,0
2022,9,20,7,11,32.1998000488281,0
2022,9,20,7,11,34.0497998046875,0
2022,9,20,7,11,35.8997998046875,0
2022,9,20,7,11,37.7498000488281,0
2022,9,20,7,11,39.5997998046875,0
2022,9,20,7,11,41.4498000488281,0
2022,9,20,7,11,43.2997998046875,0
2022,9,20,7,11,45.0997998046875,0
2022,9,20,7,11,46.9498000488281,0
2022,9,20,7,11,48.7997998046875,0
2022,9,20,7,11,50.6497998046875,0
2022,9,20,7,11,52.4998000488281,0
2022,9,20,7,11,54.3497998046875,0
2022,9,20,7,11,56.1998000488281,0
2022,9,20,7,11,58.0497998046875,0
2022,9,20,7,11,59.8997998046875,0
2022,9,20,7,12,1.74980004882813,0
2022,9,20,7,12,3.5497998046875,0
2022,9,20,7,12,5.3997998046875,0
2022,9,20,7,12,5.3997998046875,0
