Year,Month,Day,Hour,Minute,Second,Classification
2022,9,29,10,35,1.74980004882813,0
2022,9,29,10,35,3.5997998046875,0
2022,9,29,10,35,5.44980004882813,0
2022,9,29,10,35,7.2997998046875,0
2022,9,29,10,35,9.1497998046875,0
2022,9,29,10,35,10.9998000488281,0
2022,9,29,10,35,12.8497998046875,0
2022,9,29,10,35,14.6998000488281,0
2022,9,29,10,35,16.5497998046875,0
2022,9,29,10,35,18.4498000488281,0
2022,9,29,10,35,20.2498000488281,0
2022,9,29,10,35,22.0997998046875,0
2022,9,29,10,35,23.9498000488281,0
2022,9,29,10,35,25.7997998046875,0
2022,9,29,10,35,27.6497998046875,0
2022,9,29,10,35,29.4998000488281,0
2022,9,29,10,35,31.3497998046875,0
2022,9,29,10,35,33.1998000488281,0
2022,9,29,10,35,35.0497998046875,0
2022,9,29,10,35,36.8997998046875,0
2022,9,29,10,35,38.7498000488281,0
2022,9,29,10,35,40.5997998046875,0
2022,9,29,10,35,42.4498000488281,0
2022,9,29,10,35,44.2997998046875,0
2022,9,29,10,35,46.1497998046875,0
2022,9,29,10,35,47.9998000488281,0
2022,9,29,10,35,49.8497998046875,0
2022,9,29,10,35,51.6998000488281,0
2022,9,29,10,35,53.5497998046875,0
2022,9,29,10,35,55.3997998046875,0
2022,9,29,10,35,57.2498000488281,0
2022,9,29,10,35,59.0997998046875,0
2022,9,29,10,36,0.949800048828125,0
2022,9,29,10,36,2.7997998046875,0
2022,9,29,10,36,4.6497998046875,0
2022,9,29,10,36,6.49980004882813,0
2022,9,29,10,36,8.3497998046875,0
2022,9,29,10,36,10.1998000488281,0
2022,9,29,10,36,12.0497998046875,0
2022,9,29,10,36,13.8997998046875,0
2022,9,29,10,36,15.7498000488281,0
2022,9,29,10,36,17.5997998046875,0
2022,9,29,10,36,19.4498000488281,0
2022,9,29,10,36,21.2997998046875,0
2022,9,29,10,36,23.1497998046875,0
2022,9,29,10,36,24.9998000488281,0
2022,9,29,10,36,26.8497998046875,0
2022,9,29,10,36,28.6998000488281,0
2022,9,29,10,36,30.5497998046875,0
2022,9,29,10,36,32.3997998046875,0
2022,9,29,10,36,34.2498000488281,0
2022,9,29,10,36,36.0997998046875,0
2022,9,29,10,36,37.9498000488281,0
2022,9,29,10,36,39.7997998046875,0
2022,9,29,10,36,41.6497998046875,0
2022,9,29,10,36,43.4998000488281,0
2022,9,29,10,36,45.3497998046875,0
2022,9,29,10,36,47.1998000488281,0
2022,9,29,10,36,49.0497998046875,0
2022,9,29,10,36,50.8997998046875,0
2022,9,29,10,36,52.7498000488281,0
2022,9,29,10,36,54.5997998046875,0
2022,9,29,10,36,56.4498000488281,0
2022,9,29,10,36,58.2997998046875,0
2022,9,29,10,37,0.1497998046875,0
2022,9,29,10,37,1.99980004882813,0
2022,9,29,10,37,3.8497998046875,0
2022,9,29,10,37,5.69980004882813,0
2022,9,29,10,37,7.5497998046875,0
2022,9,29,10,37,9.3997998046875,0
2022,9,29,10,37,11.2498000488281,0
2022,9,29,10,37,13.0997998046875,0
2022,9,29,10,37,14.9498000488281,0
2022,9,29,10,37,16.7997998046875,0
2022,9,29,10,37,18.6497998046875,0
2022,9,29,10,37,20.4998000488281,0
2022,9,29,10,37,22.3497998046875,0
2022,9,29,10,37,24.1998000488281,0
2022,9,29,10,37,26.0497998046875,0
2022,9,29,10,37,27.8997998046875,0
2022,9,29,10,37,29.7498000488281,0
2022,9,29,10,37,31.5997998046875,0
2022,9,29,10,37,33.4498000488281,0
2022,9,29,10,37,35.2997998046875,0
2022,9,29,10,37,37.1497998046875,0
2022,9,29,10,37,38.9998000488281,0
2022,9,29,10,37,40.8497998046875,0
2022,9,29,10,37,42.6998000488281,0
2022,9,29,10,37,44.5497998046875,0
2022,9,29,10,37,46.3997998046875,0
2022,9,29,10,37,48.2498000488281,0
2022,9,29,10,37,50.0997998046875,0
2022,9,29,10,37,51.9498000488281,0
2022,9,29,10,37,53.7997998046875,0
2022,9,29,10,37,55.6497998046875,0
2022,9,29,10,37,57.4998000488281,0
2022,9,29,10,37,59.3497998046875,0
2022,9,29,10,38,1.19980004882813,0
2022,9,29,10,38,3.0497998046875,0
2022,9,29,10,38,4.8997998046875,0
2022,9,29,10,38,6.74980004882813,0
2022,9,29,10,38,8.5997998046875,0
2022,9,29,10,38,10.4498000488281,0
2022,9,29,10,38,12.2997998046875,0
2022,9,29,10,38,14.1497998046875,0
2022,9,29,10,38,15.9998000488281,0
2022,9,29,10,38,17.8497998046875,0
2022,9,29,10,38,19.6998000488281,0
2022,9,29,10,38,21.5497998046875,0
2022,9,29,10,38,23.3997998046875,0
2022,9,29,10,38,25.2498000488281,0
2022,9,29,10,38,27.0997998046875,0
2022,9,29,10,38,28.9498000488281,0
2022,9,29,10,38,30.7997998046875,0
2022,9,29,10,38,32.6497998046875,0
2022,9,29,10,38,34.4998000488281,0
2022,9,29,10,38,36.3497998046875,0
2022,9,29,10,38,38.1998000488281,0
2022,9,29,10,38,40.0497998046875,0
2022,9,29,10,38,41.8997998046875,0
2022,9,29,10,38,43.7498000488281,0
2022,9,29,10,38,45.5997998046875,0
2022,9,29,10,38,47.4498000488281,0
2022,9,29,10,38,49.2997998046875,0
2022,9,29,10,38,51.1497998046875,0
2022,9,29,10,38,52.9998000488281,0
2022,9,29,10,38,54.8497998046875,0
2022,9,29,10,38,56.6998000488281,0
2022,9,29,10,38,58.5497998046875,0
2022,9,29,10,39,0.3997998046875,0
2022,9,29,10,39,2.24980004882813,0
2022,9,29,10,39,4.0997998046875,0
2022,9,29,10,39,5.94980004882813,0
2022,9,29,10,39,7.7997998046875,0
2022,9,29,10,39,9.6497998046875,0
2022,9,29,10,39,11.4998000488281,0
2022,9,29,10,39,13.3497998046875,0
2022,9,29,10,39,15.1998000488281,0
2022,9,29,10,39,17.0497998046875,0
2022,9,29,10,39,18.8997998046875,0
2022,9,29,10,39,20.7498000488281,0
2022,9,29,10,39,22.5997998046875,0
2022,9,29,10,39,24.4498000488281,0
2022,9,29,10,39,26.2997998046875,0
2022,9,29,10,39,28.1497998046875,0
2022,9,29,10,39,29.9998000488281,0
2022,9,29,10,39,31.8497998046875,0
2022,9,29,10,39,33.6998000488281,0
2022,9,29,10,39,35.5497998046875,0
2022,9,29,10,39,37.3997998046875,0
2022,9,29,10,39,39.2498000488281,0
2022,9,29,10,39,41.0997998046875,0
2022,9,29,10,39,42.9498000488281,0
2022,9,29,10,39,44.7997998046875,0
2022,9,29,10,39,46.6497998046875,0
2022,9,29,10,39,48.4998000488281,0
2022,9,29,10,39,50.3497998046875,0
2022,9,29,10,39,52.1998000488281,0
2022,9,29,10,39,54.0497998046875,0
2022,9,29,10,39,55.8997998046875,0
2022,9,29,10,39,57.7498000488281,0
2022,9,29,10,39,59.5997998046875,0
2022,9,29,10,40,1.44980004882813,0
2022,9,29,10,40,3.2997998046875,0
2022,9,29,10,40,5.1497998046875,0
2022,9,29,10,40,6.99980004882813,0
2022,9,29,10,40,8.8497998046875,0
2022,9,29,10,40,10.6998000488281,0
2022,9,29,10,40,12.5497998046875,0
2022,9,29,10,40,14.3997998046875,0
2022,9,29,10,40,16.2498000488281,0
2022,9,29,10,40,18.0997998046875,0
2022,9,29,10,40,19.9498000488281,0
2022,9,29,10,40,21.7997998046875,0
2022,9,29,10,40,23.6497998046875,0
2022,9,29,10,40,25.4998000488281,0
2022,9,29,10,40,27.3497998046875,0
2022,9,29,10,40,29.1998000488281,0
2022,9,29,10,40,31.0497998046875,0
2022,9,29,10,40,32.8997998046875,0
2022,9,29,10,40,34.7498000488281,0
2022,9,29,10,40,36.5997998046875,0
2022,9,29,10,40,38.4498000488281,0
2022,9,29,10,40,40.2997998046875,0
2022,9,29,10,40,42.1497998046875,0
2022,9,29,10,40,43.9998000488281,0
2022,9,29,10,40,45.8497998046875,0
2022,9,29,10,40,47.6998000488281,0
2022,9,29,10,40,49.5497998046875,0
2022,9,29,10,40,51.3997998046875,0
2022,9,29,10,40,53.2498000488281,0
2022,9,29,10,40,55.0997998046875,0
2022,9,29,10,40,56.9498000488281,0
2022,9,29,10,40,58.7997998046875,0
2022,9,29,10,41,0.6497998046875,0
2022,9,29,10,41,2.49980004882813,0
2022,9,29,10,41,4.3497998046875,0
2022,9,29,10,41,6.19980004882813,0
2022,9,29,10,41,8.0497998046875,0
2022,9,29,10,41,9.8997998046875,0
2022,9,29,10,41,11.7498000488281,0
2022,9,29,10,41,13.5997998046875,0
2022,9,29,10,41,15.4498000488281,0
2022,9,29,10,41,17.2997998046875,0
2022,9,29,10,41,19.1497998046875,0
2022,9,29,10,41,20.9998000488281,0
2022,9,29,10,41,22.8497998046875,0
2022,9,29,10,41,24.6998000488281,0
2022,9,29,10,41,26.5497998046875,0
2022,9,29,10,41,28.3997998046875,0
2022,9,29,10,41,30.2498000488281,0
2022,9,29,10,41,32.0997998046875,0
2022,9,29,10,41,33.9498000488281,0
2022,9,29,10,41,35.7997998046875,0
2022,9,29,10,41,37.6497998046875,0
2022,9,29,10,41,39.4998000488281,0
2022,9,29,10,41,41.3497998046875,0
2022,9,29,10,41,43.1998000488281,0
2022,9,29,10,41,45.0497998046875,0
2022,9,29,10,41,46.8997998046875,0
2022,9,29,10,41,48.7498000488281,0
2022,9,29,10,41,50.5997998046875,0
2022,9,29,10,41,52.4498000488281,0
2022,9,29,10,41,54.2997998046875,0
2022,9,29,10,41,56.1497998046875,0
2022,9,29,10,41,57.9998000488281,0
2022,9,29,10,41,59.8497998046875,0
2022,9,29,10,42,1.69980004882812,0
2022,9,29,10,42,3.5497998046875,0
2022,9,29,10,42,5.3997998046875,0
2022,9,29,10,42,7.24980004882813,0
2022,9,29,10,42,9.0997998046875,0
2022,9,29,10,42,10.9498000488281,0
2022,9,29,10,42,12.7997998046875,0
2022,9,29,10,42,14.6497998046875,0
2022,9,29,10,42,16.4998000488281,0
2022,9,29,10,42,18.3497998046875,0
2022,9,29,10,42,20.1998000488281,0
2022,9,29,10,42,22.0497998046875,0
2022,9,29,10,42,23.8997998046875,0
2022,9,29,10,42,25.7498000488281,0
2022,9,29,10,42,27.5997998046875,0
2022,9,29,10,42,29.4498000488281,0
2022,9,29,10,42,31.2997998046875,0
2022,9,29,10,42,33.1497998046875,0
2022,9,29,10,42,34.9998000488281,0
2022,9,29,10,42,36.8497998046875,0
2022,9,29,10,42,38.6998000488281,0
2022,9,29,10,42,40.5497998046875,0
2022,9,29,10,42,42.3997998046875,0
2022,9,29,10,42,44.2498000488281,0
2022,9,29,10,42,46.0997998046875,0
2022,9,29,10,42,47.9498000488281,0
2022,9,29,10,42,49.7997998046875,0
2022,9,29,10,42,51.6497998046875,0
2022,9,29,10,42,53.4998000488281,0
2022,9,29,10,42,55.3497998046875,0
2022,9,29,10,42,57.1998000488281,0
2022,9,29,10,42,59.0497998046875,0
2022,9,29,10,43,0.8997998046875,0
2022,9,29,10,43,2.74980004882813,0
2022,9,29,10,43,4.5997998046875,0
2022,9,29,10,43,6.44980004882813,0
2022,9,29,10,43,8.2997998046875,0
2022,9,29,10,43,10.1497998046875,0
2022,9,29,10,43,11.9998000488281,0
2022,9,29,10,43,13.8497998046875,0
2022,9,29,10,43,15.6998000488281,0
2022,9,29,10,43,17.5497998046875,0
2022,9,29,10,43,19.3997998046875,0
2022,9,29,10,43,21.2498000488281,0
2022,9,29,10,43,23.0997998046875,0
2022,9,29,10,43,24.9498000488281,0
2022,9,29,10,43,26.7997998046875,0
2022,9,29,10,43,28.6497998046875,0
2022,9,29,10,43,30.4998000488281,0
2022,9,29,10,43,32.3497998046875,0
2022,9,29,10,43,34.1998000488281,0
2022,9,29,10,43,36.0497998046875,0
2022,9,29,10,43,37.8997998046875,0
